id,'Aattr','Battr','Cattr','Dattr','Eattr','Fattr','A1attr','B2attr','C3attr','D4attr','E5attr','F6attr','A7attr','B8attr','C9attr','D10attr','E11attr','F12attr','A13attr','B14attr','C15attr','D16attr','E17attr','F18attr','A19attr','B20attr','C21attr','D22attr','E23attr','F24attr','A25attr','B26attr','C27attr','D28attr','E29attr','F30attr','class'
535,2.028536,1.197660,1.184036,0.603635,2.053633,1.387565,0.893500,0.607303,1.788164,1.010702,0.910444,0.401020,1.669547,1.379579,0.941256,0.599783,1.695595,1.214967,0.708842,0.441108,1.720804,1.229620,0.959397,0.447359,1.681645,1.036129,1.130788,0.702396,1.708774,1.044084,1.130733,0.282612,1.736540,1.277169,0.842981,0.498294,3.
536,0.926071,0.367321,0.102692,0.021553,1.168756,0.601074,0.113379,-0.131838,1.194278,0.617040,0.670010,-0.125819,1.375487,0.635593,0.401295,0.230039,1.400122,0.996675,0.409758,0.230975,1.720804,1.011130,0.421429,0.237614,1.387105,0.860711,0.528832,0.281150,1.412317,1.044084,0.831409,0.282612,1.736540,1.058033,0.543498,0.130923,3.
537,1.073066,1.022851,0.823588,0.233219,0.726317,1.038013,0.293407,0.237733,1.120043,0.704520,0.309360,0.032233,0.934398,0.898176,0.761269,0.335680,0.956912,0.909358,0.768659,0.336042,0.977819,0.748942,0.301881,0.342486,1.018931,0.860711,0.649224,0.175838,1.041746,0.693931,0.651815,0.177591,0.766507,0.532109,0.363809,0.183404,3.
538,-0.102897,-0.463017,-1.519325,-1.142611,-0.084821,-0.447579,-1.026798,-1.134957,0.526157,0.092157,-0.772592,-0.758027,-0.094810,-0.370976,-1.458571,-1.248940,0.144362,-0.356737,-1.444568,-1.239957,-0.062360,-0.168714,-1.192475,-1.020858,0.135312,-0.367211,-1.337231,-0.824621,0.152375,-0.181449,-1.084265,-0.820117,0.468035,0.006184,-0.834119,-0.813747,7.
539,-1.866841,-2.298502,2.205306,3.143631,-1.854576,-2.282722,2.213704,2.983111,-1.849387,-2.269815,1.932287,2.771798,-1.712136,-2.384115,2.021178,2.976712,-1.702344,-2.277710,2.024815,2.752574,-1.696927,-2.266215,1.377816,2.597248,-1.852830,-2.252950,1.732744,2.861281,-1.848710,-2.238594,1.430057,2.435560,-1.845121,-2.141341,1.741427,2.440116,2.
540,-1.278860,0.017705,-0.137607,0.180303,-1.264658,-0.098028,-0.126658,-0.184633,-1.255501,-0.432726,-0.532158,-0.178503,-1.418077,-0.195921,0.101317,0.018756,-1.406871,-0.356737,-0.367863,-0.136758,-1.399733,-0.518297,-0.594733,-0.129441,-1.411021,-0.454920,-0.795470,-0.350719,-1.404024,-0.619140,-0.784941,-0.557562,-1.397414,-0.607395,-0.534637,-0.341412,1.
541,1.661048,1.459872,0.883663,0.391969,1.684934,1.081707,0.353416,0.184937,1.342750,0.704520,0.369468,0.032233,1.449002,0.985704,0.641278,0.230039,1.178517,0.603749,0.349941,-0.136758,0.977819,0.224567,-0.116539,-0.496495,0.798026,0.992274,0.167659,-0.192752,0.819403,0.650162,-0.066563,-0.347519,0.841124,0.488282,-0.295052,-0.551339,3.
542,0.117596,0.848043,1.123962,0.709468,-0.084821,1.038013,1.373574,0.712894,-0.067729,0.879481,1.150877,0.506388,0.125735,0.854412,0.581282,0.494142,0.144362,0.691066,0.828476,0.493642,0.160536,0.705245,1.138720,0.709540,0.061677,1.123838,1.070593,0.702396,0.078260,0.737701,0.532085,0.492656,-0.203527,0.751244,0.783084,0.498294,1.
543,1.367057,0.979150,0.703439,0.444886,1.389975,0.994319,0.713472,0.237733,1.416986,1.010702,0.730119,0.453704,1.669547,1.029468,1.121243,0.282859,1.400122,0.865700,0.290124,0.125908,1.126416,0.705245,0.301881,-0.077004,1.092566,0.685294,0.589028,-0.192752,0.745289,0.518855,0.053167,-0.189986,1.139596,0.882725,0.603395,-0.183967,3.
544,2.322527,1.241362,1.123962,0.497802,1.684934,1.038013,0.833490,0.132141,1.120043,0.529559,0.309360,-0.441923,1.743062,1.029468,0.821265,0.494142,1.400122,1.214967,1.127561,0.493642,1.126416,0.880036,0.600752,0.027868,1.534375,1.299255,0.769615,0.491773,1.560545,1.131622,0.532085,0.335123,1.288832,0.926552,0.543498,0.130923,3.
545,1.955038,1.241362,1.184036,0.603635,1.979894,1.474952,0.893500,0.607303,1.713929,1.098182,0.910444,0.611756,2.037121,1.379579,0.881261,0.599783,2.064936,1.389601,0.888293,0.388575,1.795102,1.229620,0.899623,0.237614,1.387105,0.992274,0.709419,0.228494,1.412317,0.825239,0.412356,0.020058,1.139596,0.663590,0.423706,0.025959,3.
546,-0.176394,-0.681527,-1.519325,-1.301361,-0.453520,-0.666048,-1.926937,-1.293344,-0.141965,-0.476466,-1.734326,-1.074130,-0.462384,-0.896143,-1.998532,-1.460222,-0.446584,-0.706005,-1.803469,-1.450091,-0.210957,-0.518297,-1.551120,-1.440349,-0.453767,-0.761901,-1.878991,-1.351178,-0.440539,-0.750447,-1.862507,-1.345226,-0.725852,-0.563568,-1.433084,-1.338564,7.
547,-0.690878,0.454725,-0.077532,0.021553,-0.895959,0.076748,-0.066649,0.237733,-0.884323,0.485819,0.730119,0.242968,-0.976988,0.329246,0.521286,0.124397,-0.963662,0.341798,0.290124,0.125908,-0.953942,0.530453,0.540978,0.290050,-1.042846,0.159041,0.288050,0.228494,-1.033453,0.343779,0.292626,0.230101,-0.427380,0.532109,0.603395,0.235886,1.
548,0.117596,-0.025997,-0.738354,-1.036778,0.136399,-0.010640,-0.966788,-0.659795,0.154978,0.004676,-0.952917,-0.810711,0.125735,-0.195921,-0.858614,-0.826374,0.144362,-0.007470,-0.846398,-0.819691,0.457729,0.006078,-0.594733,-0.811113,0.061677,-0.191794,-1.156644,-1.035244,-0.218196,-0.181449,-0.665211,-1.030160,0.094945,0.006184,-0.654430,-0.866229,7.
549,-0.911371,0.804341,0.943738,0.603635,-0.895959,0.469993,0.713472,0.237733,-1.181266,0.092157,0.189143,0.242968,-1.197532,0.504301,0.521286,0.282859,-1.406871,-0.007470,0.290124,0.125908,-1.176837,-0.168714,0.062784,-0.077004,-1.337386,-0.016376,0.288050,0.017871,-1.552253,-0.356526,-0.186293,-0.400030,-1.546650,-0.475913,-0.594534,-0.393894,1.
550,-1.866841,-2.298502,1.904933,3.143631,-1.854576,-2.370110,2.213704,3.352681,-1.849387,-2.269815,2.232829,3.140586,-1.418077,-2.077767,1.121243,2.395685,-1.923949,-2.277710,2.383717,3.172840,-1.696927,-2.353611,2.035333,2.964302,-1.337386,-1.682843,0.288050,0.913019,-1.552253,-2.019749,1.430057,2.435560,-1.845121,-2.228996,1.741427,2.859969,2.
551,-0.249892,0.891745,1.364260,0.709468,-0.232300,1.300177,1.073527,0.924077,0.080742,1.316883,1.391311,1.085912,-0.462384,1.073232,1.181239,0.811066,-0.151111,1.258626,1.486463,0.966441,-0.136658,1.273318,1.856010,0.814413,-0.453767,1.211546,1.190984,0.755051,-0.440539,1.219160,1.489922,1.122787,-0.427380,1.233342,1.202359,0.760703,1.
552,1.734545,1.372468,0.883663,0.603635,1.758674,1.212789,0.893500,0.607303,1.491221,0.835741,0.670010,0.242968,1.669547,1.379579,0.941256,0.230039,1.104649,0.822041,0.170490,-0.189291,0.829222,0.486755,-0.295861,-0.339186,1.681645,0.860711,0.829810,0.281150,1.115860,0.518855,-0.186293,-0.452540,0.841124,0.532109,-0.175259,-0.446376,3.
553,0.044099,0.891745,0.763513,0.497802,-0.232300,0.338911,0.053370,-0.079042,-0.438908,0.179637,0.068926,-0.073135,-0.462384,0.504301,0.341299,0.177218,-0.963662,-0.094787,-0.547313,-0.189291,-1.251136,-0.256110,-0.534958,-0.391622,-0.895577,0.597585,0.348246,0.386461,-0.885225,0.037396,0.113031,-0.137475,-1.397414,-0.169124,0.124223,-0.341412,1.
554,0.411587,0.017705,0.102692,-0.190113,1.316235,0.688462,0.353416,0.026550,1.342750,0.879481,0.670010,0.190284,-0.903473,-1.027434,0.341299,0.599783,0.956912,0.385456,0.110673,-0.136758,1.200714,0.836338,0.361655,0.027868,-1.411021,-1.902115,0.709419,1.386920,-0.366425,-0.619140,0.172896,-0.189986,0.841124,0.663590,0.184120,-0.183967,3.
555,-0.396887,0.848043,1.123962,0.709468,-0.379780,0.863238,1.133537,0.871281,-0.364672,1.054442,1.150877,0.717124,-0.168324,0.679357,1.121243,0.494142,0.144362,1.214967,1.127561,0.703775,-0.136658,1.054828,1.138720,0.709540,-0.232863,0.729148,0.528832,0.333806,-0.440539,0.737701,0.771544,0.492656,-0.427380,1.145687,1.382048,0.708221,1.
556,-0.249892,0.716937,0.523215,0.339052,-0.453520,0.732156,0.773481,0.501711,-0.438908,1.141922,1.391311,0.717124,-0.168324,0.504301,0.101317,0.018756,-0.151111,0.516432,0.110673,0.178442,-0.136658,0.705245,0.899623,0.185177,-0.159228,0.027478,-0.614884,-0.350719,-0.440539,-0.181449,-0.844805,-0.505051,-0.128909,0.050011,-0.354948,-0.341412,1.
557,-1.058367,-0.681527,-1.098802,-0.613446,-1.338398,-0.491273,-1.086807,-0.606999,-1.032794,-0.345245,-0.832700,-0.389239,-1.271047,-0.546032,-1.158593,-0.667912,-1.259135,-0.531371,-0.906215,-0.662091,-0.953942,-0.343506,-0.415410,-0.444059,-1.263751,-0.586483,-0.795470,-0.561342,-0.959339,-0.444064,-0.784941,-0.400030,-0.725852,-0.256778,-0.534637,-0.183967,1.
558,-0.470385,-1.162250,-1.459250,-0.772195,-0.158561,-0.447579,-1.026798,-0.554203,0.154978,0.048417,-0.772592,-0.389239,-1.197532,-1.508837,-1.278584,-1.301760,-0.668189,-1.011614,-1.265117,-0.924758,-0.136658,-0.343506,-0.833829,-0.496495,-1.190116,-1.507425,-1.517817,-1.351178,-0.366425,-0.619140,-0.784941,-0.557562,0.542653,0.093838,-0.295052,-0.341412,5.
559,0.117596,1.022851,1.123962,0.709468,-0.158561,0.688462,0.593453,0.026550,-0.438908,0.179637,-0.592266,-0.389239,0.346280,1.292051,1.361226,0.916707,0.070493,1.127650,0.768659,0.703775,-0.210957,0.748942,0.540978,0.132741,0.135312,1.255401,1.190984,0.807707,-0.144082,1.262929,1.190598,0.807721,-0.128909,0.882725,0.663291,0.393331,1.
560,-0.249892,1.285064,1.664634,0.921135,-0.232300,1.300177,1.373574,0.924077,-0.216201,1.316883,1.691853,0.927860,-0.462384,1.248287,1.181239,0.811066,-0.446584,1.258626,1.845364,0.966441,0.160536,1.273318,1.856010,0.971722,-0.453767,1.211546,1.491962,0.965674,-0.440539,1.219160,1.489922,0.965254,-0.128909,1.408650,1.801323,0.970629,1.
561,1.367057,1.022851,0.583289,0.233219,1.389975,0.513687,0.293407,0.026550,1.120043,0.704520,0.068926,-0.178503,1.228458,0.898176,0.521286,0.335680,0.956912,0.560090,0.290124,-0.241825,0.977819,0.574151,0.301881,-0.077004,1.018931,0.685294,0.107463,-0.403375,0.745289,0.343779,-0.126428,-0.400030,1.064978,0.356801,-0.115362,-0.183967,4.
562,0.338089,-0.025997,-0.678279,-0.878029,-0.232300,-0.360191,-1.386853,-1.451731,-0.438908,-0.520206,-1.794434,-1.442918,0.125735,-0.108393,-1.038601,-1.196119,-0.151111,-0.269421,-1.444568,-1.345024,-0.136658,-0.430902,-1.431571,-1.335476,0.061677,-0.191794,-0.855666,-1.087900,0.078260,0.037396,-1.024400,-1.292715,-0.128909,-0.169124,-1.013809,-1.076155,7.
563,-0.176394,1.197660,1.184036,0.974051,-0.158561,1.387565,1.193546,0.976873,-0.141965,1.229403,1.210986,0.611756,-0.094810,1.204523,0.941256,0.811066,-0.077243,1.389601,1.247195,0.808841,-0.062360,1.404411,1.557139,0.814413,-0.380132,1.255401,1.371571,0.860363,-0.366425,1.438005,1.370192,0.860232,-0.352763,1.277169,1.741427,0.708221,1.
564,-0.396887,-0.375613,-0.498055,-0.243030,0.136399,0.164136,0.053370,-0.079042,0.823100,0.704520,0.549793,0.295652,0.419794,0.679357,0.581282,0.018756,0.439835,1.040333,0.828476,0.493642,0.457729,0.880036,0.839849,0.709540,0.650756,1.123838,0.769615,0.491773,0.374717,0.737701,0.771544,0.492656,0.094945,0.751244,0.783084,0.498294,3.
565,1.073066,0.979150,0.703439,0.233219,1.684934,0.994319,0.713472,0.237733,1.713929,1.229403,0.730119,0.242968,1.375487,1.029468,0.821265,0.124397,1.400122,1.040333,0.828476,0.283508,1.720804,1.054828,0.839849,0.290050,1.387105,1.036129,0.589028,0.228494,1.412317,1.044084,0.591950,0.230101,1.438068,1.058033,0.303913,0.025959,3.
566,0.191094,-0.113401,-0.317831,-0.930945,-0.379780,-0.622354,-1.686900,-1.346140,-0.884323,-1.220050,-2.335410,-1.917074,0.125735,-0.195921,-0.978606,-0.826374,-0.077243,-0.356737,-1.205300,-1.029824,-0.359554,-0.824183,-1.670668,-1.387912,0.429852,0.159041,-0.855666,-0.613998,0.152375,-0.006373,-0.605346,-0.400030,0.169563,-0.169124,-0.594534,-0.393894,7.
567,0.191094,0.061407,-0.558130,-0.348863,-0.379780,-0.447579,-0.786760,-0.554203,-0.067729,-0.082804,-0.532158,-0.758027,-0.094810,-0.370976,-1.458571,-1.037657,-0.077243,-0.007470,-0.726764,-0.662091,0.532028,0.355661,0.062784,-0.077004,-0.159228,-0.674192,-1.337231,-1.298522,-0.144082,-0.487833,-1.323724,-1.082671,0.468035,0.181492,-0.175259,-0.183967,4.
568,0.485085,1.197660,0.943738,0.603635,0.210138,0.994319,0.953509,0.448916,0.229214,1.010702,0.970552,0.611756,0.125735,1.423343,1.361226,0.863886,0.513703,1.040333,1.366829,1.071508,0.532028,1.273318,1.377816,0.709540,0.429852,0.860711,1.130788,0.702396,0.448832,1.044084,1.130733,0.702700,0.766507,0.882725,1.142463,0.918148,1.
569,0.338089,-0.200805,-0.618205,-0.507613,-0.158561,-0.185416,-0.846770,-0.923774,-0.141965,-0.345245,-1.253459,-1.074130,-0.094810,0.066663,-0.078670,0.230039,0.218230,0.254481,-0.308046,-0.189291,0.234834,0.093474,-0.534958,-0.339186,0.503487,0.860711,0.528832,0.491773,0.522946,0.869008,0.532085,0.492656,0.169563,0.532109,0.303913,-0.079004,4.
570,0.411587,1.241362,1.484410,0.974051,0.136399,1.256483,1.493592,0.976873,0.154978,1.273143,1.872178,0.980544,0.640339,1.204523,1.781196,0.969528,-0.151111,0.822041,1.187378,0.756308,-0.136658,1.011130,1.497365,0.761977,0.798026,1.386964,1.552157,1.018330,-0.069968,1.219160,1.250463,0.807721,-0.352763,1.014206,0.962773,0.603258,1.
571,0.191094,-0.113401,-0.798429,-0.930945,-0.084821,-0.272803,-1.026798,-0.923774,-0.364672,-0.432726,-1.253459,-1.337550,-0.094810,-0.195921,-0.978606,-1.037657,-0.077243,-0.182104,-0.966032,-0.819691,-0.062360,-0.343506,-0.953378,-1.230603,-0.159228,-0.191794,-1.096448,-0.824621,0.152375,-0.006373,-1.084265,-0.820117,-0.128909,-0.344432,-1.313291,-1.076155,7.
572,0.485085,-0.025997,-0.197682,-0.243030,0.505098,-0.010640,-0.486714,-0.237429,0.823100,0.529559,0.068926,-0.073135,0.419794,-0.195921,-0.198662,-0.192527,0.439835,-0.007470,-0.188412,-0.189291,1.423610,0.530453,0.600752,0.237614,0.356217,-0.191794,-0.675079,-0.456031,0.374717,-0.006373,-0.665211,-0.242497,0.691889,0.356801,0.064327,-0.079004,7.
573,-0.249892,-0.550421,-1.158877,-0.878029,-0.232300,-0.884518,-1.386853,-0.870978,-0.735851,-1.001348,-1.554001,-1.021446,0.125735,-0.283448,-0.798618,-0.773554,-0.151111,-0.444054,-1.444568,-1.187424,-0.433852,-0.736787,-1.849991,-1.335476,0.356217,0.027478,-0.855666,-0.719309,0.374717,-0.181449,-0.844805,-0.715095,-0.128909,-0.169124,-1.013809,-0.918710,7.
574,1.073066,0.673235,0.042617,-0.190113,1.095016,0.688462,0.053370,-0.184633,1.120043,0.529559,0.309360,-0.178503,0.934398,0.723121,-0.198662,-0.086885,0.956912,0.560090,0.290124,-0.241825,0.680625,0.574151,0.301881,-0.234313,1.018931,0.685294,0.107463,0.017871,0.745289,0.518855,0.113031,0.020058,0.766507,0.532109,-0.115362,-0.183967,4.
575,1.367057,1.022851,1.123962,0.497802,1.389975,1.212789,1.133537,0.924077,1.416986,1.448104,1.451419,0.927860,1.228458,0.898176,0.761269,0.335680,1.252385,0.909358,0.768659,0.493642,1.275013,1.317016,1.377816,0.919286,1.018931,0.860711,0.890006,0.386461,1.041746,1.262929,1.489922,0.597678,1.363450,1.277169,1.202359,0.813184,3.
576,-0.176394,-0.506719,-1.339101,-1.513027,-0.158561,-0.491273,-1.326844,-1.504527,-0.438908,-0.651427,-1.734326,-1.495602,-0.462384,-0.370976,-1.398575,-1.248940,-0.446584,-0.356737,-1.384751,-1.239957,-0.210957,-0.343506,-1.132700,-1.230603,-0.159228,-0.454920,-1.457622,-1.193211,-0.144082,-0.444064,-1.203994,-1.187693,-0.128909,-0.432086,-1.013809,-1.181119,7.
577,-1.866841,-2.385906,0.943738,2.191132,-1.854576,-2.370110,0.413425,1.610422,-1.849387,-2.269815,0.429577,1.770803,-1.932681,-2.384115,1.361226,2.765430,-1.923949,-2.365027,1.366829,2.384841,-1.919822,-2.353611,1.377816,2.387503,-2.073735,-2.472222,2.093918,3.335183,-2.071053,-2.457440,2.088570,2.855647,-2.068975,-2.448131,1.441945,2.440116,2.
578,0.411587,-0.113401,-1.038727,-0.983862,0.431358,0.033054,-1.026798,-0.765386,0.451921,0.354598,-0.111399,-0.389239,0.346280,0.197954,-0.378649,-0.509450,0.661439,0.385456,-0.367863,-0.504491,0.680625,0.399359,-0.355636,-0.339186,0.503487,0.246750,-0.313906,-0.350719,0.522946,0.081165,-0.306022,-0.347519,0.542653,0.663590,-0.055466,-0.341412,7.
579,0.485085,-0.025997,-0.197682,-0.454696,0.505098,0.513687,0.833490,0.290528,0.823100,1.054442,1.150877,0.717124,1.081428,0.854412,0.581282,0.494142,1.104649,1.040333,1.127561,0.703775,0.754923,1.229620,1.138720,0.709540,0.650756,0.729148,0.769615,0.491773,0.671174,0.912777,1.370192,0.702700,0.393417,1.145687,0.783084,0.708221,3.
580,-0.176394,-0.463017,-1.639474,-1.354278,-0.453520,-0.578661,-1.626890,-1.346140,-0.438908,-0.563946,-1.854543,-1.337550,-0.168324,-0.195921,-1.278584,-1.301760,-0.151111,-0.531371,-1.504385,-1.292491,-0.136658,-0.343506,-1.252249,-1.073294,-0.380132,-0.630338,-1.277035,-1.140555,-0.069968,-0.444064,-1.263859,-1.135182,-0.054291,-0.256778,-1.013809,-1.128637,7.
581,1.661048,0.979150,0.703439,0.233219,1.684934,1.212789,0.953509,0.448916,2.085107,1.404364,0.970552,0.453704,1.669547,1.029468,0.821265,0.494142,1.695595,1.040333,0.828476,0.283508,1.720804,1.054828,1.138720,0.499795,1.755280,1.211546,0.829810,0.491773,1.782888,1.219160,0.591950,0.230101,2.109629,1.233342,0.603395,0.235886,3.
582,0.485085,0.061407,-0.077532,-0.190113,0.800057,0.469993,0.173388,0.026550,1.416986,1.010702,0.429577,0.242968,0.493309,-0.020865,-0.498640,-0.245347,0.809176,0.516432,0.050856,-0.084225,1.423610,0.880036,0.540978,0.290050,0.429852,-0.016376,-0.193515,-0.192752,1.412317,0.518855,0.591950,0.230101,1.811158,0.882725,0.842981,0.498294,7.
583,0.705578,0.323619,-0.558130,-0.772195,0.726317,0.207829,-0.546723,-0.554203,0.748864,0.223378,-0.351833,-0.547291,0.640339,0.022899,-0.618631,-0.720733,0.661439,0.210823,-0.607130,-0.714624,0.680625,0.224567,-0.594733,-0.496495,0.503487,0.246750,-0.795470,-0.771965,0.819403,0.081165,-0.784941,-0.767606,0.542653,0.093838,-0.534637,-0.761265,4.
584,-0.176394,-0.506719,-1.519325,-1.513027,-0.158561,-0.360191,-1.746909,-1.504527,-0.141965,-0.345245,-1.493892,-1.284866,-0.241839,-0.370976,-1.158593,-1.248940,-0.224980,-0.182104,-1.384751,-1.239957,-0.210957,-0.168714,-1.132700,-1.020858,-0.159228,-0.104085,-1.036253,-1.193211,-0.144082,-0.268987,-0.784941,-1.187693,-0.128909,-0.432086,-1.013809,-1.181119,7.
585,1.955038,1.459872,1.184036,0.603635,1.684934,1.256483,1.193546,0.396120,1.713929,1.273143,0.910444,0.611756,1.743062,1.598398,1.481217,0.599783,1.769463,1.389601,1.187378,0.598708,1.497908,1.404411,1.198494,0.394922,1.681645,1.386964,0.950202,0.597084,1.412317,1.219160,0.951139,0.440145,1.438068,0.838898,0.723188,0.235886,3.
586,0.117596,-0.288209,-1.038727,-0.983862,-0.158561,-0.272803,-1.206825,-0.976569,0.154978,-0.257765,-1.433784,-0.968763,0.052220,-0.195921,-1.038601,-1.090478,0.661439,0.036189,-0.607130,-0.504491,0.383431,0.224567,-0.594733,-0.706240,0.208947,-0.279503,-1.036253,-0.771965,0.522946,-0.093911,-0.545481,-0.347519,0.542653,0.093838,-0.534637,-0.551339,7.
587,0.117596,0.673235,0.883663,0.815302,0.431358,1.081707,1.493592,0.818486,0.154978,0.704520,0.670010,0.611756,0.052220,0.810648,0.881261,0.599783,0.070493,0.996675,0.888293,0.598708,-0.136658,0.617849,0.899623,0.394922,0.208947,0.992274,0.950202,0.597084,0.522946,1.219160,0.951139,0.597678,0.542653,1.014206,0.962773,0.603258,1.
588,1.073066,0.498427,0.042617,-0.190113,1.389975,0.688462,0.293407,0.026550,1.416986,0.879481,0.309360,0.032233,0.934398,0.548065,0.041321,-0.086885,1.252385,0.560090,0.290124,-0.084225,1.275013,0.574151,0.540978,-0.077004,1.018931,0.334459,-0.133319,-0.192752,0.745289,0.518855,-0.126428,-0.400030,1.064978,0.532109,-0.115362,-0.183967,3.
589,-0.396887,1.241362,1.364260,0.868218,-0.379780,1.256483,1.373574,0.871281,-0.364672,1.273143,1.391311,0.875176,-0.168324,1.204523,1.421222,0.916707,-0.151111,1.040333,1.127561,0.703775,-0.136658,1.054828,1.437591,0.919286,-0.232863,1.299255,1.371571,0.913019,-0.218196,1.131622,1.370192,0.702700,-0.427380,1.320996,1.382048,0.708221,1.
590,-0.984869,-1.817780,-0.137607,1.609050,-1.707096,-2.151641,-0.366695,1.188056,-1.478209,-2.007374,-0.111399,0.822492,0.052220,-0.721087,0.101317,0.599783,-1.185267,-1.753808,-0.128595,0.966441,-1.176837,-1.479652,-0.355636,0.394922,0.208947,0.071332,-0.554688,-0.350719,-0.366425,-0.444064,-0.784941,-0.557562,-0.054291,-0.081470,-0.534637,-0.761265,2.
591,0.117596,-0.200805,-0.197682,-0.454696,-0.084821,-0.666048,0.053370,0.290528,-0.958558,-1.263790,0.549793,1.085912,-1.344562,-1.683892,0.821265,1.761838,-1.850081,-2.146735,1.725731,2.437374,-1.845523,-2.135121,1.437591,2.439939,-1.926465,-2.252950,1.672549,2.650658,-1.922824,-2.151056,1.669516,2.645603,-1.919739,-2.228996,1.382048,2.650043,2.
592,1.440554,0.979150,0.643364,0.233219,1.463715,0.819544,0.653462,0.237733,1.788164,1.010702,0.910444,0.401020,1.375487,1.204523,0.941256,0.018756,1.695595,1.214967,0.948110,0.441108,1.423610,1.229620,0.720300,0.237614,1.387105,1.036129,0.829810,0.281150,1.412317,1.044084,0.831409,0.282612,1.438068,1.058033,1.142463,0.288368,3.
593,1.367057,0.979150,0.703439,0.233219,1.389975,0.994319,0.413425,0.237733,1.120043,1.010702,0.429577,0.242968,1.375487,0.854412,0.821265,0.124397,1.400122,0.691066,0.290124,0.125908,1.126416,0.705245,0.301881,0.132741,1.092566,0.685294,0.589028,0.017871,1.115860,0.869008,0.292626,0.020058,1.438068,0.707417,0.064327,-0.183967,3.
594,0.191094,-0.113401,-1.279026,-0.930945,0.210138,-0.098028,-0.546723,-0.923774,0.229214,-0.082804,-0.291724,-0.916079,0.125735,-0.195921,-0.738623,-0.667912,0.144362,-0.007470,-0.726764,-0.662091,0.160536,-0.168714,-0.953378,-0.811113,0.429852,-0.191794,-0.855666,-0.824621,0.448832,0.168703,-0.605346,-0.610073,0.468035,0.181492,-0.834119,-0.603821,7.
595,-0.396887,-0.288209,-1.279026,-1.142611,-0.379780,-0.272803,-1.266835,-1.134957,-0.067729,-0.257765,-1.253459,-1.126814,-0.388869,-0.195921,-1.218588,-1.037657,-0.077243,-0.182104,-0.966032,-1.029824,-0.062360,-0.168714,-1.192475,-0.811113,-0.159228,-0.191794,-0.855666,-1.087900,0.152375,-0.006373,-0.844805,-1.082671,0.169563,0.181492,-0.834119,-0.813747,7.
596,-1.425855,-1.642972,-2.180147,-2.042193,-1.412137,-1.496232,-1.926937,-1.662914,-1.403973,-1.307530,-1.493892,-1.284866,-1.197532,-1.508837,-1.698554,-1.935608,-1.185267,-1.360882,-1.683835,-1.345024,-1.176837,-1.217464,-1.252249,-0.758677,-1.190116,-1.419717,-1.939186,-1.614457,-1.181682,-1.275675,-1.443454,-1.240204,-0.949706,-1.133319,-1.193498,-1.023674,5.
597,-0.176394,0.979150,0.883663,0.762385,-0.158561,0.819544,0.353416,0.237733,-0.438908,0.223378,-0.592266,-0.336555,-0.094810,1.204523,1.241235,0.599783,-0.077243,1.214967,0.948110,0.598708,-0.062360,0.486755,-0.056765,-0.181877,-0.085593,1.255401,1.371571,0.860363,-0.069968,1.262929,1.130733,0.702700,-0.054291,0.532109,0.842981,0.288368,1.
